nohup: ignoring input
==== Stage 1: forget_inc={0,8,11,40,51}; forget_seen={}; all={0,8,11,40,51,66,67,88,94,57} ====
Disabling PyTorch because PyTorch >= 2.1 is required but found 2.0.1
None of PyTorch, TensorFlow >= 2.0, or Flax have been found. Models won't be available and only tokenizers, configuration and file/data utilities can be used.
Namespace(in_dataset='CIFAR-100', out_datasets=['inat', 'sun50', 'places50', 'dtd'], backbone='resnet34', method='top5-palm-cache6-ema0.999', seed=1, gpu='0', epochs=50, batch_size=128, lr=0.001, weight_decay=0.0001, print_every=50, fine_tune=False, temp=0.08, cosine=True, warm=False, lr_decay_epochs='700,800,900', lr_decay_rate=0.1, layers=100, depth=40, width=4, growth=12, droprate=0.0, save_path='CIFAR-10-ResNet18.pt', load_path='checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt', reduce=0.5, score='mahalanobis', threshold=1.0, k=5, momentum=0.9, proto_m=0.999, cache_size=6, nviews=2, lambda_pcon=1.0, epsilon=0.05, incremental=False, use_lora=True, lora_impl='peft', lora_r=8, lora_alpha=32, lora_dropout=0.05, lora_target='both', adapter_save_path='checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-stack/stage1', adapter_load_path=None, adapter_load_paths=None, lora_new_adapter_name='train_s1', lora_stack=True, lora_orth_enable=True, lora_orth_lambda=0.1, forget_classes='0,8,11,40,51,66,67,88,94,57', forget_list_path=None, forget_classes_inc='0,8,11,40,51', forget_classes_seen=None, forget_lambda=0.2, forget_margin=100.0, forget_strategy='proto', centers_path=None, precision_path=None, batch_forget_mode='balanced', forget_proto_enable=False, forget_attr_w=1.0, forget_proto_rep_w=1.0, forget_avgproto_enable=True, forget_avgproto_w=1.0, umap_enable=False, umap_by='domain', umap_max_points=20000, umap_neighbors=15, umap_min_dist=0.05, umap_metric='cosine', umap_save_path=None, umap_rf_only=False, keep_cache=False, argument=True)
Files already downloaded and verified
ckpt loaded from checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt
[peft] added trainable adapter 'train_s1'
[peft] set_adapter(list) failed: unhashable type: 'list'; fallback to last adapter
[peft] active adapter set to: train_s1
resnet34-top5-palm-cache6-ema0.999: Number of model parameters: 22082496
[debug] trainable_count = 16
[debug] trainable: base_model.model.encoder.layer4.0.conv1.lora_A.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.0.conv1.lora_B.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.0.conv2.lora_A.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.0.conv2.lora_B.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.0.shortcut.0.lora_A.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.0.shortcut.0.lora_B.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv1.lora_A.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv1.lora_B.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv2.lora_A.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv2.lora_B.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv1.lora_A.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv1.lora_B.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv2.lora_A.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv2.lora_B.train_s1.weight
[debug] trainable: base_model.model.head.2.lora_A.train_s1.weight
[debug] trainable: base_model.model.head.2.lora_B.train_s1.weight
[debug][warn] non-LoRA trainables detected: ['base_model.model.encoder.layer4.0.conv1.lora_A.train_s1.weight', 'base_model.model.encoder.layer4.0.conv1.lora_B.train_s1.weight', 'base_model.model.encoder.layer4.0.conv2.lora_A.train_s1.weight', 'base_model.model.encoder.layer4.0.conv2.lora_B.train_s1.weight', 'base_model.model.encoder.layer4.0.shortcut.0.lora_A.train_s1.weight', 'base_model.model.encoder.layer4.0.shortcut.0.lora_B.train_s1.weight', 'base_model.model.encoder.layer4.1.conv1.lora_A.train_s1.weight', 'base_model.model.encoder.layer4.1.conv1.lora_B.train_s1.weight', 'base_model.model.encoder.layer4.1.conv2.lora_A.train_s1.weight', 'base_model.model.encoder.layer4.1.conv2.lora_B.train_s1.weight']
[loss] ep 14 it 190 total=8305016.5000 mle=4.1069 pcon=5.0585 forget=1.4530 favg=-0.3682 nr=29 nf=29 protos=540 fproto_sim=NA
 30%|███       | 15/50 [08:44<19:31, 33.49s/it] 32%|███▏      | 16/50 [09:17<18:52, 33.30s/it] 34%|███▍      | 17/50 [09:50<18:13, 33.13s/it] 36%|███▌      | 18/50 [10:23<17:42, 33.19s/it] 38%|███▊      | 19/50 [10:57<17:19, 33.52s/it] 40%|████      | 20/50 [11:30<16:42, 33.43s/it] 42%|████▏     | 21/50 [12:04<16:09, 33.43s/it][loss] ep 14 it 240 total=8305021.5000 mle=4.0735 pcon=5.0570 forget=1.5102 favg=-0.4324 nr=23 nf=23 protos=540 fproto_sim=NA
[loss] ep 14 it 290 total=8305028.5000 mle=4.9393 pcon=5.0555 forget=1.4824 favg=-0.3884 nr=33 nf=33 protos=540 fproto_sim=NA
[loss] ep 14 it 340 total=8305019.5000 mle=4.3939 pcon=5.0539 forget=1.5120 favg=-0.3342 nr=32 nf=32 protos=540 fproto_sim=NA
[loss] ep 15 it 0 total=8305015.0000 mle=3.9583 pcon=5.0523 forget=1.4833 favg=-0.4363 nr=38 nf=38 protos=540 fproto_sim=NA
[loss] ep 15 it 50 total=8305019.5000 mle=4.5825 pcon=5.0508 forget=1.4861 favg=-0.4758 nr=31 nf=31 protos=540 fproto_sim=NA
[loss] ep 15 it 100 total=8305028.5000 mle=4.4050 pcon=5.0491 forget=1.5145 favg=-0.7549 nr=32 nf=32 protos=540 fproto_sim=NA
[loss] ep 15 it 150 total=8305022.5000 mle=3.8351 pcon=5.0473 forget=1.4832 favg=-0.7842 nr=32 nf=32 protos=540 fproto_sim=NA
[loss] ep 15 it 200 total=8305024.5000 mle=3.4198 pcon=5.0456 forget=1.4747 favg=-0.7881 nr=31 nf=31 protos=540 fproto_sim=NA
[loss] ep 15 it 250 total=8305034.0000 mle=3.9052 pcon=5.0437 forget=1.4777 favg=-0.7197 nr=33 nf=33 protos=540 fproto_sim=NA
[loss] ep 15 it 300 total=8305039.0000 mle=4.1704 pcon=5.0418 forget=1.4791 favg=-0.7158 nr=32 nf=32 protos=540 fproto_sim=NA
[loss] ep 15 it 350 total=8305026.5000 mle=4.1316 pcon=5.0399 forget=1.4206 favg=-0.8838 nr=32 nf=32 protos=540 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-stack/stage2
[loss] ep 16 it 10 total=8305027.0000 mle=4.0779 pcon=5.0381 forget=1.4680 favg=-0.7329 nr=35 nf=35 protos=540 fproto_sim=NA
[loss] ep 16 it 60 total=8305039.5000 mle=4.1092 pcon=5.0362 forget=1.4660 favg=-0.2014 nr=31 nf=31 protos=540 fproto_sim=NA
[loss] ep 16 it 110 total=8305014.0000 mle=4.2342 pcon=5.0341 forget=1.4848 favg=-0.3999 nr=34 nf=34 protos=540 fproto_sim=NA
[loss] ep 16 it 160 total=8305029.5000 mle=4.0154 pcon=5.0320 forget=1.4789 favg=-0.8228 nr=33 nf=33 protos=540 fproto_sim=NA
[loss] ep 16 it 210 total=8305022.5000 mle=3.3777 pcon=5.0300 forget=1.4681 favg=-0.7544 nr=31 nf=31 protos=540 fproto_sim=NA
[loss] ep 16 it 260 total=8305027.0000 mle=3.6420 pcon=5.0280 forget=1.4908 favg=-0.4558 nr=39 nf=39 protos=540 fproto_sim=NA
[loss] ep 16 it 310 total=8305034.5000 mle=3.9643 pcon=5.0259 forget=1.5151 favg=-0.7876 nr=30 nf=30 protos=540 fproto_sim=NA
[loss] ep 16 it 360 total=8305023.5000 mle=4.2214 pcon=5.0238 forget=1.5027 favg=-1.3818 nr=34 nf=34 protos=540 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-stack/stage2
[loss] ep 17 it 20 total=8305019.5000 mle=3.8599 pcon=5.0217 forget=1.4791 favg=-1.6230 nr=31 nf=31 protos=540 fproto_sim=NA
[loss] ep 17 it 70 total=8305023.0000 mle=4.0438 pcon=5.0196 forget=1.5427 favg=-1.1807 nr=31 nf=31 protos=540 fproto_sim=NA
[loss] ep 17 it 120 total=8305016.5000 mle=3.8192 pcon=5.0177 forget=1.5573 favg=-1.3193 nr=31 nf=31 protos=540 fproto_sim=NA
[loss] ep 17 it 170 total=8305034.5000 mle=3.7731 pcon=5.0156 forget=1.4994 favg=-1.0801 nr=35 nf=35 protos=540 fproto_sim=NA
[loss] ep 17 it 220 total=8305019.5000 mle=3.6582 pcon=5.0132 forget=1.5502 favg=-0.9561 nr=32 nf=32 protos=540 fproto_sim=NA
[loss] ep 17 it 270 total=8305022.5000 mle=3.6711 pcon=5.0109 forget=1.5809 favg=-0.9282 nr=33 nf=33 protos=540 fproto_sim=NA
[loss] ep 17 it 320 total=8305013.0000 mle=3.9124 pcon=5.0088 forget=1.5207 favg=-0.8486 nr=28 nf=28 protos=540 fproto_sim=NA
[loss] ep 17 it 370 total=8305016.5000 mle=3.6607 pcon=5.0065 forget=1.5149 favg=-0.7646 nr=35 nf=35 protos=540 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-stack/stage2
[loss] ep 18 it 30 total=8305030.5000 mle=3.6658 pcon=5.0045 forget=1.5509 favg=-0.7861 nr=27 nf=27 protos=540 fproto_sim=NA
[loss] ep 18 it 80 total=8305010.5000 mle=4.1429 pcon=5.0025 forget=1.4956 favg=-1.0527 nr=41 nf=41 protos=540 fproto_sim=NA
[loss] ep 18 it 130 total=8305020.5000 mle=3.9501 pcon=5.0004 forget=1.4889 favg=-1.2754 nr=36 nf=36 protos=540 fproto_sim=NA
[loss] ep 18 it 180 total=8305017.5000 mle=4.0964 pcon=4.9985 forget=1.4948 favg=-1.1348 nr=25 nf=25 protos=540 fproto_sim=NA
[loss] ep 18 it 230 total=8305017.5000 mle=3.6478 pcon=4.9968 forget=1.5171 favg=-1.4150 nr=31 nf=31 protos=540 fproto_sim=NA
[loss] ep 18 it 280 total=8305029.0000 mle=4.5725 pcon=4.9949 forget=1.5490 favg=-1.2812 nr=28 nf=28 protos=540 fproto_sim=NA
[loss] ep 18 it 330 total=8305044.0000 mle=4.3176 pcon=4.9931 forget=1.4883 favg=-1.4004 nr=37 nf=37 protos=540 fproto_sim=NA
[loss] ep 18 it 380 total=8305021.5000 mle=3.7277 pcon=4.9911 forget=1.5189 favg=-1.3740 nr=34 nf=34 protos=540 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-stack/stage2
[loss] ep 19 it 40 total=8305031.0000 mle=3.6411 pcon=4.9890 forget=1.5099 favg=-1.4756 nr=25 nf=25 protos=540 fproto_sim=NA
[loss] ep 19 it 90 total=8305022.0000 mle=3.4946 pcon=4.9871 forget=1.4514 favg=-1.6191 nr=27 nf=27 protos=540 fproto_sim=NA
[loss] ep 19 it 140 total=8305038.0000 mle=3.6783 pcon=4.9851 forget=1.4793 favg=-1.4873 nr=35 nf=35 protos=540 fproto_sim=NA
[loss] ep 19 it 190 total=8305028.0000 mle=3.3392 pcon=4.9831 forget=1.5103 favg=-1.3301 nr=24 nf=24 protos=540 fproto_sim=NA
[loss] ep 19 it 240 total=8305025.5000 mle=3.4625 pcon=4.9812 forget=1.4931 favg=-1.3447 nr=35 nf=35 protos=540 fproto_sim=NA
[loss] ep 19 it 290 total=8305029.0000 mle=3.8354 pcon=4.9791 forget=1.4689 favg=-1.6270 nr=31 nf=31 protos=540 fproto_sim=NA
[loss] ep 19 it 340 total=8305008.5000 mle=3.3462 pcon=4.9773 forget=1.5169 favg=-1.6045 nr=37 nf=37 protos=540 fproto_sim=NA
[loss] ep 20 it 0 total=8305022.5000 mle=3.1672 pcon=4.9751 forget=1.5315 favg=-1.6094 nr=39 nf=39 protos=540 fproto_sim=NA
[loss] ep 20 it 50 total=8305031.5000 mle=3.8839 pcon=4.9729 forget=1.5569 favg=-1.7236 nr=35 nf=35 protos=540 fproto_sim=NA
[loss] ep 20 it 100 total=8305015.0000 mle=3.7421 pcon=4.9708 forget=1.5837 favg=-1.2793 nr=25 nf=25 protos=540 fproto_sim=NA
[loss] ep 20 it 150 total=8305037.0000 mle=3.1676 pcon=4.9687 forget=1.5620 favg=-1.6348 nr=30 nf=30 protos=540 fproto_sim=NA
[loss] ep 20 it 200 total=8305020.5000 mle=3.4758 pcon=4.9665 forget=1.5574 favg=-1.4443 nr=27 nf=27 protos=540 fproto_sim=NA
[loss] ep 20 it 250 total=8305025.5000 mle=3.5027 pcon=4.9643 forget=1.6083 favg=-1.6699 nr=27 nf=27 protos=540 fproto_sim=NA
[loss] ep 20 it 300 total=8305020.0000 mle=3.4596 pcon=4.9623 forget=1.5380 favg=-1.5684 nr=37 nf=37 protos=540 fproto_sim=NA
[loss] ep 20 it 350 total=8305026.5000 mle=3.1962 pcon=4.9603 forget=1.5594 favg=-1.6895 nr=30 nf=30 protos=540 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-stack/stage2
[loss] ep 21 it 10 total=8305014.0000 mle=3.7505 pcon=4.9582 forget=1.5935 favg=-1.5264 nr=34 nf=34 protos=540 fproto_sim=NA
[loss] ep 21 it 60 total=8305030.5000 mle=3.9199 pcon=4.9561 forget=1.5775 favg=-1.6074 nr=40 nf=40 protos=540 fproto_sim=NA
[loss] ep 21 it 110 total=8305029.0000 mle=3.2666 pcon=4.9538 forget=1.5850 favg=-1.7314 nr=31 nf=31 protos=540 fproto_sim=NA
[loss] ep 21 it 160 total=8305017.0000 mle=3.6642 pcon=4.9516 forget=1.5741 favg=-1.9326 nr=25 nf=25 protos=540 fproto_sim=NA
[loss] ep 21 it 210 total=8305033.0000 mle=3.3330 pcon=4.9494 forget=1.5658 favg=-1.9238 nr=25 nf=25 protos=540 fproto_sim=NA
[loss] ep 21 it 260 total=8305025.0000 mle=3.6087 pcon=4.9469 forget=1.6206 favg=-1.7676 nr=33 nf=33 protos=540 fproto_sim=NA
[loss] ep 21 it 310 total=8305011.5000 mle=3.8047 pcon=4.9448 forget=1.6040 favg=-1.7949 nr=36 nf=36 protos=540 fproto_sim=NA
[loss] ep 21 it 360 total=8305036.5000 mle=2.8764 pcon=4.9425 forget=1.5982 favg=-1.8330 nr=37 nf=37 protos=540 fproto_sim=NA
 44%|████▍     | 22/50 [12:37<15:36, 33.46s/it] 46%|████▌     | 23/50 [13:10<14:59, 33.32s/it] 48%|████▊     | 24/50 [13:44<14:24, 33.24s/it] 50%|█████     | 25/50 [14:16<13:43, 32.92s/it] 52%|█████▏    | 26/50 [14:49<13:12, 33.03s/it] 54%|█████▍    | 27/50 [15:21<12:35, 32.85s/it] 56%|█████▌    | 28/50 [15:54<11:58, 32.68s/it] 58%|█████▊    | 29/50 [16:26<11:21, 32.46s/it][peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-stack/stage2
[loss] ep 22 it 20 total=8305025.0000 mle=3.4641 pcon=4.9401 forget=1.6360 favg=-1.8770 nr=35 nf=35 protos=540 fproto_sim=NA
[loss] ep 22 it 70 total=8305031.5000 mle=3.3862 pcon=4.9378 forget=1.6199 favg=-1.9434 nr=30 nf=30 protos=540 fproto_sim=NA
[loss] ep 22 it 120 total=8305026.5000 mle=3.6780 pcon=4.9354 forget=1.6400 favg=-1.8887 nr=30 nf=30 protos=540 fproto_sim=NA
[loss] ep 22 it 170 total=8305026.0000 mle=2.8279 pcon=4.9327 forget=1.6381 favg=-1.9902 nr=29 nf=29 protos=540 fproto_sim=NA
[loss] ep 22 it 220 total=8305019.5000 mle=3.7860 pcon=4.9303 forget=1.6502 favg=-1.9893 nr=33 nf=33 protos=540 fproto_sim=NA
[loss] ep 22 it 270 total=8305013.0000 mle=3.1433 pcon=4.9278 forget=1.6069 favg=-2.1113 nr=33 nf=33 protos=540 fproto_sim=NA
[loss] ep 22 it 320 total=8305025.5000 mle=3.5289 pcon=4.9254 forget=1.5853 favg=-1.9424 nr=33 nf=33 protos=540 fproto_sim=NA
[loss] ep 22 it 370 total=8305038.5000 mle=3.3458 pcon=4.9227 forget=1.5880 favg=-1.9658 nr=31 nf=31 protos=540 fproto_sim=NA
[loss] ep 23 it 30 total=8305035.5000 mle=2.9144 pcon=4.9201 forget=1.6271 favg=-1.9395 nr=33 nf=33 protos=540 fproto_sim=NA
[loss] ep 23 it 80 total=8305011.5000 mle=3.1251 pcon=4.9174 forget=1.6483 favg=-1.9502 nr=37 nf=37 protos=540 fproto_sim=NA
[loss] ep 23 it 130 total=8305014.0000 mle=2.9200 pcon=4.9147 forget=1.6463 favg=-2.0273 nr=36 nf=36 protos=540 fproto_sim=NA
[loss] ep 23 it 180 total=8305031.5000 mle=3.0413 pcon=4.9120 forget=1.6901 favg=-2.0508 nr=37 nf=37 protos=540 fproto_sim=NA
[loss] ep 23 it 230 total=8305022.0000 mle=3.0472 pcon=4.9092 forget=1.6713 favg=-1.9629 nr=35 nf=35 protos=540 fproto_sim=NA
[loss] ep 23 it 280 total=8305020.5000 mle=3.0701 pcon=4.9065 forget=1.7254 favg=-2.0059 nr=29 nf=29 protos=540 fproto_sim=NA
[loss] ep 23 it 330 total=8305027.0000 mle=2.8730 pcon=4.9038 forget=1.7185 favg=-2.2031 nr=33 nf=33 protos=540 fproto_sim=NA
[loss] ep 23 it 380 total=8305026.0000 mle=2.9931 pcon=4.9009 forget=1.7359 favg=-2.0352 nr=43 nf=43 protos=540 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-stack/stage2
[loss] ep 24 it 40 total=8305021.5000 mle=2.8159 pcon=4.8982 forget=1.7192 favg=-2.0664 nr=30 nf=30 protos=540 fproto_sim=NA
[loss] ep 24 it 90 total=8305012.0000 mle=3.6346 pcon=4.8953 forget=1.7381 favg=-2.0508 nr=32 nf=32 protos=540 fproto_sim=NA
[loss] ep 24 it 140 total=8305013.0000 mle=3.2753 pcon=4.8925 forget=1.7377 favg=-2.1289 nr=34 nf=34 protos=540 fproto_sim=NA
[loss] ep 24 it 190 total=8305011.5000 mle=3.7213 pcon=4.8894 forget=1.7429 favg=-2.0898 nr=27 nf=27 protos=540 fproto_sim=NA
[loss] ep 24 it 240 total=8305028.0000 mle=2.5085 pcon=4.8865 forget=1.7467 favg=-1.9951 nr=28 nf=28 protos=540 fproto_sim=NA
[loss] ep 24 it 290 total=8305029.0000 mle=3.2955 pcon=4.8839 forget=1.7592 favg=-1.9629 nr=34 nf=34 protos=540 fproto_sim=NA
[loss] ep 24 it 340 total=8305027.5000 mle=2.7347 pcon=4.8812 forget=1.7724 favg=-2.1699 nr=33 nf=33 protos=540 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-stack/stage2
[loss] ep 25 it 0 total=8305027.0000 mle=2.8595 pcon=4.8781 forget=1.7696 favg=-2.1289 nr=33 nf=33 protos=540 fproto_sim=NA
[loss] ep 25 it 50 total=8305024.5000 mle=3.6051 pcon=4.8754 forget=1.7919 favg=-2.1660 nr=29 nf=29 protos=540 fproto_sim=NA
[loss] ep 25 it 100 total=8305022.5000 mle=3.1887 pcon=4.8724 forget=1.7916 favg=-2.1094 nr=32 nf=32 protos=540 fproto_sim=NA
[loss] ep 25 it 150 total=8305031.5000 mle=3.1603 pcon=4.8694 forget=1.7873 favg=-2.1172 nr=31 nf=31 protos=540 fproto_sim=NA
[loss] ep 25 it 200 total=8305016.5000 mle=3.6065 pcon=4.8666 forget=1.7923 favg=-2.0566 nr=33 nf=33 protos=540 fproto_sim=NA
[loss] ep 25 it 250 total=8305007.0000 mle=2.5969 pcon=4.8637 forget=1.8158 favg=-2.1055 nr=32 nf=32 protos=540 fproto_sim=NA
[loss] ep 25 it 300 total=8305032.0000 mle=3.1137 pcon=4.8608 forget=1.8193 favg=-2.0898 nr=33 nf=33 protos=540 fproto_sim=NA
[loss] ep 25 it 350 total=8305005.5000 mle=2.9190 pcon=4.8578 forget=1.7999 favg=-2.0566 nr=32 nf=32 protos=540 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-stack/stage2
[loss] ep 26 it 10 total=8305011.0000 mle=2.8363 pcon=4.8548 forget=1.8129 favg=-2.1211 nr=27 nf=27 protos=540 fproto_sim=NA
[loss] ep 26 it 60 total=8305002.5000 mle=3.1042 pcon=4.8518 forget=1.8483 favg=-2.0801 nr=32 nf=32 protos=540 fproto_sim=NA
[loss] ep 26 it 110 total=8305022.0000 mle=3.4774 pcon=4.8489 forget=1.8543 favg=-2.1367 nr=31 nf=31 protos=540 fproto_sim=NA
[loss] ep 26 it 160 total=8305033.5000 mle=2.9097 pcon=4.8458 forget=1.8640 favg=-2.1914 nr=23 nf=23 protos=540 fproto_sim=NA
[loss] ep 26 it 210 total=8305008.0000 mle=3.2228 pcon=4.8430 forget=1.8760 favg=-2.0117 nr=28 nf=28 protos=540 fproto_sim=NA
[loss] ep 26 it 260 total=8305014.0000 mle=2.8906 pcon=4.8402 forget=1.8825 favg=-1.9062 nr=34 nf=34 protos=540 fproto_sim=NA
[loss] ep 26 it 310 total=8305018.0000 mle=2.8832 pcon=4.8373 forget=1.8815 favg=-2.0801 nr=32 nf=32 protos=540 fproto_sim=NA
[loss] ep 26 it 360 total=8304998.0000 mle=2.7456 pcon=4.8344 forget=1.9065 favg=-1.9482 nr=32 nf=32 protos=540 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-stack/stage2
[loss] ep 27 it 20 total=8305018.5000 mle=2.5618 pcon=4.8314 forget=1.8586 favg=-1.6533 nr=31 nf=31 protos=540 fproto_sim=NA
[loss] ep 27 it 70 total=8305015.0000 mle=2.5135 pcon=4.8285 forget=1.7820 favg=-0.1625 nr=29 nf=29 protos=540 fproto_sim=NA
[loss] ep 27 it 120 total=8305013.5000 mle=2.7088 pcon=4.8257 forget=1.8034 favg=-0.1967 nr=34 nf=34 protos=540 fproto_sim=NA
[loss] ep 27 it 170 total=8305009.5000 mle=2.8192 pcon=4.8230 forget=1.6134 favg=-0.6572 nr=35 nf=35 protos=540 fproto_sim=NA
[loss] ep 27 it 220 total=8305008.5000 mle=3.1856 pcon=4.8203 forget=1.6569 favg=-0.5420 nr=29 nf=29 protos=540 fproto_sim=NA
[loss] ep 27 it 270 total=8305012.5000 mle=2.9565 pcon=4.8178 forget=1.6408 favg=-0.8623 nr=32 nf=32 protos=540 fproto_sim=NA
[loss] ep 27 it 320 total=8305014.0000 mle=3.3202 pcon=4.8154 forget=1.6712 favg=-1.0625 nr=33 nf=33 protos=540 fproto_sim=NA
[loss] ep 27 it 370 total=8305020.0000 mle=3.0221 pcon=4.8133 forget=1.5926 favg=-1.3750 nr=32 nf=32 protos=540 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-stack/stage2
[loss] ep 28 it 30 total=8305017.0000 mle=3.3104 pcon=4.8110 forget=1.6070 favg=-1.3838 nr=32 nf=32 protos=540 fproto_sim=NA
[loss] ep 28 it 80 total=8305013.5000 mle=2.6538 pcon=4.8087 forget=1.6451 favg=-1.1865 nr=34 nf=34 protos=540 fproto_sim=NA
[loss] ep 28 it 130 total=8305006.0000 mle=2.6658 pcon=4.8064 forget=1.6019 favg=-1.3613 nr=29 nf=29 protos=540 fproto_sim=NA
[loss] ep 28 it 180 total=8305019.0000 mle=2.9446 pcon=4.8039 forget=1.6259 favg=-1.5146 nr=33 nf=33 protos=540 fproto_sim=NA
[loss] ep 28 it 230 total=8305012.0000 mle=3.0405 pcon=4.8014 forget=1.5868 favg=-1.3223 nr=31 nf=31 protos=540 fproto_sim=NA
[loss] ep 28 it 280 total=8305010.5000 mle=3.2068 pcon=4.7992 forget=1.6673 favg=-1.4346 nr=38 nf=38 protos=540 fproto_sim=NA
[loss] ep 28 it 330 total=8305007.5000 mle=2.9025 pcon=4.7969 forget=1.6236 favg=-1.4307 nr=28 nf=28 protos=540 fproto_sim=NA
[loss] ep 28 it 380 total=8305024.0000 mle=2.9689 pcon=4.7946 forget=1.6340 favg=-1.3887 nr=34 nf=34 protos=540 fproto_sim=NA
[peft] adapter saved to checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-stack/stage2
 60%|██████    | 30/50 [16:57<10:45, 32.26s/it] 62%|██████▏   | 31/50 [17:29<10:09, 32.07s/it] 64%|██████▍   | 32/50 [18:01<09:35, 31.99s/it] 66%|██████▌   | 33/50 [18:33<09:04, 32.03s/it] 68%|██████▊   | 34/50 [19:05<08:31, 31.95s/it] 70%|███████   | 35/50 [19:37<07:59, 31.94s/it] 72%|███████▏  | 36/50 [20:08<07:24, 31.75s/it][loss] ep 29 it 40 total=8304999.5000 mle=3.3828 pcon=4.7923 forget=1.6071 favg=-1.5205 nr=29 nf=29 protos=540 fproto_sim=NA
[loss] ep 29 it 90 total=8305009.0000 mle=2.9890 pcon=4.7901 forget=1.6175 favg=-1.5010 nr=40 nf=40 protos=540 fproto_sim=NA
[loss] ep 29 it 140 total=8305010.5000 mle=3.0312 pcon=4.7879 forget=1.6363 favg=-1.3389 nr=38 nf=38 protos=540 fproto_sim=NA
[loss] ep 29 it 190 total=8305007.0000 mle=2.8457 pcon=4.7857 forget=1.6191 favg=-1.4766 nr=34 nf=34 protos=540 fproto_sim=NA
[loss] ep 29 it 240 total=8305006.5000 mle=3.2751 pcon=4.7836 forget=1.5937 favg=-1.5664 nr=31 nf=31 protos=540 fproto_sim=NA
[loss] ep 29 it 290 total=8304993.5000 mle=3.2292 pcon=4.7813 forget=1.6214 favg=-1.4355 nr=32 nf=32 protos=540 fproto_sim=NA
